N,K,beta,window,class,prob,summary_file
100,2,0.001,peak2,class_C0J0,0.986635482793184,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.001/N100_K2_beta0.summary.csv
100,2,0.001,peak2,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.001/N100_K2_beta0.summary.csv
100,2,0.001,peak2,class_C1pJ0,0.0133645172068159,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.001/N100_K2_beta0.summary.csv
100,2,0.001,peak2,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.001/N100_K2_beta0.summary.csv
100,2,0.005,peak2,class_C0J0,0.9174095878889824,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.005/N100_K2_beta0.summary.csv
100,2,0.005,peak2,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.005/N100_K2_beta0.summary.csv
100,2,0.005,peak2,class_C1pJ0,0.0825904121110176,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.005/N100_K2_beta0.summary.csv
100,2,0.005,peak2,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.005/N100_K2_beta0.summary.csv
100,2,0.01,peak2,class_C0J0,0.8514492753623188,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,peak2,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,peak2,class_C1pJ0,0.1485507246376811,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,peak2,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.02,peak2,class_C0J0,0.7322973688857496,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.02/N100_K2_beta0.summary.csv
100,2,0.02,peak2,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.02/N100_K2_beta0.summary.csv
100,2,0.02,peak2,class_C1pJ0,0.2677026311142504,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.02/N100_K2_beta0.summary.csv
100,2,0.02,peak2,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.02/N100_K2_beta0.summary.csv
100,2,0.03,peak2,class_C0J0,0.6492815327301756,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.03/N100_K2_beta0.summary.csv
100,2,0.03,peak2,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.03/N100_K2_beta0.summary.csv
100,2,0.03,peak2,class_C1pJ0,0.3507184672698243,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.03/N100_K2_beta0.summary.csv
100,2,0.03,peak2,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.03/N100_K2_beta0.summary.csv
100,4,0.001,peak2,class_C0J0,0.739780144280316,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.001/N100_K4_beta0.summary.csv
100,4,0.001,peak2,class_C0J1p,0.2526623153555479,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.001/N100_K4_beta0.summary.csv
100,4,0.001,peak2,class_C1pJ0,0.0058399175541051,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.001/N100_K4_beta0.summary.csv
100,4,0.001,peak2,class_C1pJ1p,0.0017176228100309,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.001/N100_K4_beta0.summary.csv
100,4,0.005,peak2,class_C0J0,0.7173342662235438,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.005/N100_K4_beta0.summary.csv
100,4,0.005,peak2,class_C0J1p,0.2448836802518803,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.005/N100_K4_beta0.summary.csv
100,4,0.005,peak2,class_C1pJ0,0.0250131187685849,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.005/N100_K4_beta0.summary.csv
100,4,0.005,peak2,class_C1pJ1p,0.0127689347559909,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.005/N100_K4_beta0.summary.csv
100,4,0.01,peak2,class_C0J0,0.6833304302386344,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,peak2,class_C0J1p,0.2466469256227138,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,peak2,class_C1pJ0,0.0418045636648667,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,peak2,class_C1pJ1p,0.028218080473785,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.02,peak2,class_C0J0,0.6535980991174474,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.02/N100_K4_beta0.summary.csv
100,4,0.02,peak2,class_C0J1p,0.2213170400543109,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.02/N100_K4_beta0.summary.csv
100,4,0.02,peak2,class_C1pJ0,0.0809572301425661,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.02/N100_K4_beta0.summary.csv
100,4,0.02,peak2,class_C1pJ1p,0.0441276306856754,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.02/N100_K4_beta0.summary.csv
100,4,0.03,peak2,class_C0J0,0.6126933895921237,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.03/N100_K4_beta0.summary.csv
100,4,0.03,peak2,class_C0J1p,0.2136075949367088,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.03/N100_K4_beta0.summary.csv
100,4,0.03,peak2,class_C1pJ0,0.1019690576652602,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.03/N100_K4_beta0.summary.csv
100,4,0.03,peak2,class_C1pJ1p,0.0717299578059071,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.03/N100_K4_beta0.summary.csv
100,2,0.001,valley,class_C0J0,0.1462585034013605,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.001/N100_K2_beta0.summary.csv
100,2,0.001,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.001/N100_K2_beta0.summary.csv
100,2,0.001,valley,class_C1pJ0,0.8537414965986394,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.001/N100_K2_beta0.summary.csv
100,2,0.001,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.001/N100_K2_beta0.summary.csv
100,2,0.005,valley,class_C0J0,0.071363220494053,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.005/N100_K2_beta0.summary.csv
100,2,0.005,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.005/N100_K2_beta0.summary.csv
100,2,0.005,valley,class_C1pJ0,0.9286367795059468,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.005/N100_K2_beta0.summary.csv
100,2,0.005,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.005/N100_K2_beta0.summary.csv
100,2,0.01,valley,class_C0J0,0.0767289247854619,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,valley,class_C1pJ0,0.923271075214538,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.01,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.01/N100_K2_beta0.summary.csv
100,2,0.02,valley,class_C0J0,0.0858289595554183,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.02/N100_K2_beta0.summary.csv
100,2,0.02,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.02/N100_K2_beta0.summary.csv
100,2,0.02,valley,class_C1pJ0,0.9141710404445816,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.02/N100_K2_beta0.summary.csv
100,2,0.02,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.02/N100_K2_beta0.summary.csv
100,2,0.03,valley,class_C0J0,0.11135477582846,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.03/N100_K2_beta0.summary.csv
100,2,0.03,valley,class_C0J1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.03/N100_K2_beta0.summary.csv
100,2,0.03,valley,class_C1pJ0,0.88864522417154,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.03/N100_K2_beta0.summary.csv
100,2,0.03,valley,class_C1pJ1p,0.0,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K2_beta0.03/N100_K2_beta0.summary.csv
100,4,0.001,valley,class_C0J0,0.125,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.001/N100_K4_beta0.summary.csv
100,4,0.001,valley,class_C0J1p,0.0227272727272727,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.001/N100_K4_beta0.summary.csv
100,4,0.001,valley,class_C1pJ0,0.6136363636363636,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.001/N100_K4_beta0.summary.csv
100,4,0.001,valley,class_C1pJ1p,0.2386363636363636,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.001/N100_K4_beta0.summary.csv
100,4,0.005,valley,class_C0J0,0.0517241379310344,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.005/N100_K4_beta0.summary.csv
100,4,0.005,valley,class_C0J1p,0.0150862068965517,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.005/N100_K4_beta0.summary.csv
100,4,0.005,valley,class_C1pJ0,0.5991379310344828,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.005/N100_K4_beta0.summary.csv
100,4,0.005,valley,class_C1pJ1p,0.334051724137931,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.005/N100_K4_beta0.summary.csv
100,4,0.01,valley,class_C0J0,0.0585106382978723,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,valley,class_C0J1p,0.0031914893617021,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,valley,class_C1pJ0,0.5936170212765958,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.01,valley,class_C1pJ1p,0.3446808510638298,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.01/N100_K4_beta0.summary.csv
100,4,0.02,valley,class_C0J0,0.0573671497584541,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.02/N100_K4_beta0.summary.csv
100,4,0.02,valley,class_C0J1p,0.0132850241545893,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.02/N100_K4_beta0.summary.csv
100,4,0.02,valley,class_C1pJ0,0.5978260869565217,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.02/N100_K4_beta0.summary.csv
100,4,0.02,valley,class_C1pJ1p,0.3315217391304347,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.02/N100_K4_beta0.summary.csv
100,4,0.03,valley,class_C0J0,0.0481497993758359,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.03/N100_K4_beta0.summary.csv
100,4,0.03,valley,class_C0J1p,0.0111457868925546,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.03/N100_K4_beta0.summary.csv
100,4,0.03,valley,class_C1pJ0,0.6000891662951404,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.03/N100_K4_beta0.summary.csv
100,4,0.03,valley,class_C1pJ1p,0.340615247436469,/Users/zhouyixiaoxiao/Library/CloudStorage/OneDrive-UniversityofBristol/Desktop/valley-k-small/reports/lazy_jump_ext/outputs/mc_beta_sweep_N100/cases/N100_K4_beta0.03/N100_K4_beta0.summary.csv
